Date,Type,Category,Account,Description,Amount
2025-08-11,Expense,Other,nCChdfc,fan ring,500.0
2025-08-11,Expense,Other,nCChdfc,milk,240.0
2025-08-11,Expense,ayyappa,HDFC,slab,33000.0
2025-08-11,Expense,Other,HDFC,iron,50000.0
2025-08-11,Expense,Other,cash,beta,100.0
2025-08-11,Expense,Other,HDFC,beta,2100.0
2025-08-11,Expense,ayyappa,HDFC,lunch,2000.0
2025-08-11,Expense,Other,HDFC,sand,13000.0
2025-08-11,Expense,Other,nCChdfc,kirana,230.0
2025-08-10,Expense,Other,HDFC,bore,150.0
2025-08-09,Expense,Other,nCChdfc,transfer,2000.0
2025-08-09,Expense,Other,cash,vro,1000.0
2025-08-09,Expense,Other,HDFC,transfer,6000.0
2025-08-09,Expense,Other,nCChdfc,charges,181.0
2025-08-08,Expense,Other,nCChdfc,charges,337.0
2025-08-08,Expense,raja bava,HDFC,petrol,1000.0
2025-08-08,Expense,Other,nCChdfc,transfer,15000.0
2025-08-08,Expense,Other,HDFC,ccbill,12547.0
2025-08-08,Income,Other,HDFC,cb,4.0
2025-08-08,Expense,Other,nCChdfc,rice,1320.0
2025-08-07,Expense,Other,nCChdfc,food,80.0
2025-08-07,Expense,Other,nCChdfc,train,1550.0
2025-08-07,Expense,Other,nCChdfc,train,1169.0
2025-08-07,Expense,srinu,cash,aakulu,300.0
2025-08-06,Expense,Other,cash,maintenance,1200.0
2025-08-06,Expense,Other,cash,jaya aunty,1500.0
2025-08-06,Expense,Other,cash,maintenance,1200.0
2025-08-05,Expense,Other,cash,poyyi,1000.0
2025-08-05,Expense,Other,nCChdfc,gas,790.0
2025-08-05,Expense,Other,HDFC,tenthouse,300.0
2025-08-05,Expense,mavayya garu,HDFC,permit,300.0
2025-08-05,Expense,srinu,cash,fense,600.0
2025-08-05,Expense,Other,nCChdfc,petrol,500.0
2025-08-04,Expense,Other,HDFC,train,1100.0
2025-08-03,Expense,Other,HDFC,milk,105.0
2025-08-03,Expense,Other,HDFC,food,4400.0
2025-08-03,Expense,ramu,nCChdfc,sundrirect,295.0
2025-08-03,Expense,Other,nCChdfc,gas,845.0
2025-08-02,Expense,Other,HDFC,tea,50.0
2025-08-02,Expense,ammaji,cash,coconut,1400.0
2025-08-02,Expense,Other,nCChdfc,kirana,1823.0
2025-08-02,Expense,Other,HDFC,cement,750.0
2025-08-02,Expense,Other,cash,housetax,300.0
2025-08-02,Expense,Other,SBIcc,victory bazaar,504.0
2025-08-02,Expense,Other,nCChdfc,traps,2270.0
2025-08-02,Expense,Other,nCChdfc,tatasky,200.0
2025-08-02,Expense,Other,iAxis,cement,45000.0
2025-08-02,Expense,Other,iAxis,iron,11700.0
2025-08-02,Expense,Other,iAxis,disposals,214.0
2025-08-02,Expense,Other,cash,rice,500.0
2025-08-02,Expense,Other,HDFC,milk,200.0
2025-08-02,Expense,Other,HDFC,transfer,500.0
2025-08-02,Expense,Other,cash,cement,100.0
2025-08-01,Expense,Other,HDFC,sweetcorn,60.0
2025-08-01,Expense,Other,HDFC,tea,80.0
2025-08-01,Expense,Other,HDFC,ccbill,339.0
2025-07-11,Expense,Other,nCChdfc,aditya,1430.0
2025-07-11,Expense,Other,nCChdfc,milk,145.0
2025-07-11,Expense,Other,CChdfc,amazon,478.0
2025-07-11,Expense,Other,HDFC,rope,305.0
2025-07-11,Expense,Other,HDFC,internet,3000.0
2025-07-11,Expense,Other,HDFC,ccbill,3118.0
2025-07-11,Income,Other,cash,rice,300.0
2025-07-10,Expense,Other,nCChdfc,food,85.0
2025-07-10,Expense,Other,nCChdfc,medicines,2732.0
2025-07-09,Expense,srinu,nCChdfc,food,100.0
2025-07-09,Expense,Other,HDFC,pipe,20.0
2025-07-09,Expense,srinu,cash,utaru,300.0
2025-07-09,Expense,nagesh,cash,utaru,250.0
2025-07-09,Expense,srinu,cash,utaru,300.0
2025-07-09,Expense,nagesh,cash,utaru,250.0
2025-07-09,Expense,msrinu,cash,utaru,600.0
2025-07-09,Expense,msrinu,cash,utaru,600.0
2025-07-09,Income,Other,IDFCcc,cb,171.0
2025-07-09,Expense,Other,nCChdfc,petrol,570.0
2025-07-09,Expense,msrinu,cash,utaru,600.0
2025-07-08,Expense,Other,HDFC,aditya,135.0
2025-07-08,Expense,Other,HDFC,milk,335.0
2025-07-08,Income,akka,cash,received,3000.0
2025-07-08,Expense,Other,cash,misc,300.0
2025-07-07,Expense,Other,nCChdfc,food,250.0
2025-07-07,Expense,Other,HDFC,milk,30.0
2025-07-07,Expense,Other,HDFC,food,70.0
2025-07-07,Expense,Other,HDFC,ccbill,36440.0
2025-07-06,Expense,Other,HDFC,milk,105.0
2025-07-06,Expense,Other,nCChdfc,vegetables,165.0
2025-07-05,Expense,Other,nCChdfc,pooja,300.0
2025-07-05,Expense,srinu,cash,cleaning,1100.0
2025-07-05,Expense,Other,HDFC,ccbill,5728.0
2025-07-05,Expense,Other,HDFC,light,1130.0
2025-07-05,Expense,Other,HDFC,beta,100.0
2025-07-05,Expense,Other,cash,transfer,23500.0
2025-07-05,Expense,Other,nCChdfc,tiffin,25.0
2025-07-05,Expense,Other,iAxis,vegetables,720.0
2025-07-05,Expense,Other,iAxis,kirana,1351.0
2025-07-05,Expense,Other,iAxis,kirana,195.0
2025-07-04,Expense,Other,nCChdfc,sundrirect,300.0
2025-07-04,Income,Other,kotak,zerodha,52503.0
2025-07-04,Expense,Other,nCChdfc,food,60.0
2025-07-03,Expense,Other,cash,doctor,200.0
2025-07-03,Expense,Other,HDFC,bigbasket,1778.0
2025-07-03,Expense,Other,nCChdfc,medicines,130.0
2025-07-03,Expense,Other,nCChdfc,petrol,410.0
2025-07-03,Expense,Other,cash,transfer,3000.0
2025-07-03,Expense,Other,HDFC,milk,100.0
2025-07-03,Expense,Other,HDFC,thowdu,1200.0
2025-07-03,Expense,Other,HDFC,stamps,300.0
2025-07-02,Expense,ammaji,cash,coconut,200.0
2025-07-02,Expense,Other,nCChdfc,petrol,223.0
2025-07-02,Expense,Other,HDFC,aditya,865.0
2025-07-02,Expense,mavayya garu,HDFC,permit,300.0
2025-07-02,Expense,Other,HDFC,milk,155.0
2025-07-01,Expense,Other,nCChdfc,petrol,420.0
2025-07-01,Expense,Other,cash,letter,200.0
2025-07-01,Expense,Other,HDFC,train,843.0
2025-07-01,Expense,Other,nCChdfc,kirana,2205.0
2025-07-01,Expense,Other,nCChdfc,rice,1700.0
2025-07-01,Expense,ramu,nCChdfc,sundirect,295.0
2025-07-01,Expense,Other,HDFC,letter,140.0
2025-07-01,Expense,Other,iAxis,recharge,175.0
2025-06-12,Expense,Other,HDFC,medicines,1821.0
2025-06-12,Expense,Other,nCChdfc,xerox,60.0
2025-06-12,Expense,Other,ICICIcc,recharge,199.0
2025-06-12,Expense,ayyappa,HDFC,brick work,22000.0
2025-06-12,Expense,Other,nCChdfc,milk,80.0
2025-06-11,Expense,Other,nCChdfc,medicines,827.0
2025-06-11,Expense,Other,nCChdfc,lic,1200.0
2025-06-11,Expense,Other,nCChdfc,kirana,330.0
2025-06-11,Income,saroj,HDFC,received,200000.0
2025-06-10,Expense,Other,HDFC,kirana,1351.0
2025-06-10,Expense,Other,HDFC,transfer,10000.0
2025-06-10,Expense,Other,nCChdfc,rice,1300.0
2025-06-10,Expense,Other,cash,maintenance,1200.0
2025-06-10,Expense,Other,nCChdfc,vegetables,145.0
2025-06-10,Expense,Other,cash,jaya aunty,1500.0
2025-06-10,Expense,Other,cash,dwakra,5100.0
2025-06-10,Expense,Other,cash,adj,450.0
2025-06-10,Income,Other,HDFC,cb,48.0
2025-06-10,Expense,Other,cash,maintenance,1200.0
2025-06-09,Expense,Other,HDFC,transfer,700.0
2025-06-09,Expense,Other,nCChdfc,drink,120.0
2025-06-09,Expense,srinu,cash,sarivi,300.0
2025-06-09,Expense,nagesh,cash,sarivi,250.0
2025-06-09,Expense,Other,HDFC,naaru,300.0
2025-06-08,Expense,Other,HDFC,withdraw,500.0
2025-06-07,Expense,Other,cash,maintenance,6200.0
2025-06-07,Expense,Other,cash,jaya aunty,1500.0
2025-06-07,Expense,Other,cash,maintenance,1200.0
2025-06-07,Expense,Other,cash,puttaparthi,1500.0
2025-06-07,Expense,Other,nCChdfc,train,1314.0
2025-06-07,Expense,Other,HDFC,train,10.0
2025-06-06,Expense,Other,nCChdfc,cake,110.0
2025-06-06,Expense,Other,HDFC,milk,185.0
2025-06-06,Expense,Other,HDFC,ccbill,11446.0
2025-06-06,Expense,Other,HDFC,charges,363.0
2025-06-06,Expense,Other,nCChdfc,transfer,16500.0
2025-06-05,Expense,Other,iAxis,paint,266.0
2025-06-05,Expense,venkanna,HDFC,jcb,10000.0
2025-06-05,Expense,Other,iAxis,xerox,90.0
2025-06-05,Expense,Other,nCChdfc,tiffin,100.0
2025-06-05,Income,Other,HDFC,cb,15.0
2025-06-05,Expense,Other,HDFC,wire,1200.0
2025-06-05,Expense,Other,nCChdfc,tatasky,200.0
2025-06-05,Expense,Other,HDFC,plumbing,48.0
2025-06-05,Expense,srinu,cash,matti,600.0
2025-06-05,Expense,Other,iAxis,lunch,200.0
2025-06-05,Expense,Other,HDFC,beta,400.0
2025-06-05,Expense,Other,HDFC,milk,100.0
2025-06-05,Expense,Other,HDFC,battery,80.0
2025-06-04,Expense,Other,HDFC,internet,3000.0
2025-06-04,Income,Other,HDFC,cb,6.0
2025-06-04,Expense,Other,HDFC,milk,120.0
2025-06-03,Expense,Other,HDFC,milk,105.0
2025-06-03,Expense,Other,cash,maintenance,1200.0
2025-06-03,Expense,mavayya garu,HDFC,permit,300.0
2025-06-03,Expense,Other,HDFC,internet,500.0
2025-06-03,Expense,Other,HDFC,ccbill,96649.0
2025-06-03,Income,Other,HDFC,cb,9.0
2025-06-03,Income,Other,Ricici,bill,170.0
2025-06-03,Expense,Other,HDFC,charges,234.0
2025-06-03,Expense,Other,cash,jaya aunty,1500.0
2025-06-03,Expense,Other,cash,maintenance,1200.0
2025-06-03,Income,Other,LICICI,commission,500.0
2025-06-02,Expense,subramanyam,cash,utaru,950.0
2025-06-02,Expense,subramanyam,cash,utaru,950.0
2025-06-02,Expense,subramanyam,cash,utaru,950.0
2025-06-02,Expense,srinu,cash,utaru,600.0
2025-06-02,Expense,Other,cash,misc,450.0
2025-06-02,Expense,Other,cash,transfer,5100.0
2025-06-02,Expense,nagesh,cash,utaru,250.0
2025-06-02,Income,Other,union,int,155.0
2025-06-02,Income,Other,HDFC,cb,6.0
2025-06-02,Expense,Other,HDFC,ccbill,5978.0
2025-06-02,Expense,Other,HDFC,xerox,10.0
2025-06-02,Expense,ramu,nCChdfc,sundirect,295.0
2025-06-02,Expense,Other,cash,tiffin,100.0
2025-06-01,Expense,Other,cash,jaya aunty,1500.0
2025-06-01,Expense,Other,cash,maintenance,1200.0
2025-06-01,Expense,Other,HDFC,stamp paper,150.0
2025-06-01,Expense,Other,HDFC,fastag,100.0
2025-06-01,Expense,Other,HDFC,meeseva,150.0
2025-06-01,Expense,Other,nCChdfc,mixture,100.0
2025-06-01,Expense,Other,cash,maintenance,1200.0
2025-05-12,Expense,Other,HDFC,kirana,2180.0
2025-05-12,Expense,Other,nCChdfc,train,1572.0
2025-05-12,Income,Other,iAxis,refund,230.0
2025-05-11,Expense,Other,cash,maintenance,1200.0
2025-05-11,Expense,Other,cash,jaya aunty,1500.0
2025-05-11,Expense,Other,cash,milk,600.0
2025-05-11,Expense,Other,nCChdfc,mesh,540.0
2025-05-11,Expense,Other,nCChdfc,insurance,1236.0
2025-05-11,Expense,Other,cash,iron,100000.0
2025-05-11,Expense,Other,HDFC,transfer,200.0
2025-05-11,Expense,Other,HDFC,tractor,1000.0
2025-05-11,Expense,ayyappa,HDFC,plastering,18000.0
2025-05-11,Expense,Other,cash,transfer,85500.0
2025-05-11,Expense,Other,HDFC,tape,225.0
2025-05-11,Expense,Other,cash,maintenance,1200.0
2025-05-10,Expense,Other,cash,bags,1400.0
2025-05-10,Income,Other,HDFC,int,2000.0
2025-05-10,Expense,Other,ICICIcc,amazon,399.0
2025-05-10,Expense,Other,nCChdfc,milk,70.0
2025-05-10,Expense,Other,nCChdfc,tatasky,200.0
2025-05-10,Expense,Other,HDFC,bags,400.0
2025-05-09,Expense,nagesh,cash,sarivi,250.0
2025-05-09,Expense,srinu,cash,sarivi,300.0
2025-05-09,Expense,Other,HDFC,naaru,550.0
2025-05-09,Expense,Other,HDFC,drink,76.0
2025-05-09,Expense,Other,cash,jaya aunty,1500.0
2025-05-09,Expense,Other,cash,drink,100.0
2025-05-08,Expense,lsrinu,HDFC,watering,1000.0
2025-05-07,Income,Other,HDFC,cb,126.0
2025-05-07,Expense,Other,HDFC,ccbill,125.0
2025-05-07,Expense,Other,HDFC,snacks,20.0
2025-05-07,Expense,Other,nCChdfc,snacks,140.0
2025-05-07,Expense,Other,nCChdfc,milk,100.0
2025-05-05,Expense,Other,cash,maintenance,1200.0
2025-05-05,Expense,Other,HDFC,ration,120.0
2025-05-05,Expense,ayyappa,HDFC,thadika,400.0
2025-05-05,Income,Other,HDFC,int,1400.0
2025-05-05,Expense,Other,HDFC,milk,140.0
2025-05-05,Expense,Other,cash,milk,1500.0
2025-05-05,Expense,Other,cash,jaya aunty,1500.0
2025-05-05,Expense,Other,nCChdfc,lic,1200.0
2025-05-05,Expense,Other,nCChdfc,recharge,200.0
2025-05-05,Expense,Other,ICICIcc,covers,794.0
2025-05-05,Expense,Other,iAxis,medicines,40.0
2025-05-05,Expense,Other,cash,maintenance,1200.0
2025-05-04,Expense,Other,HDFC,ccbill,1801.0
2025-05-04,Income,Other,HDFC,int,109.0
2025-05-04,Expense,Other,cash,jaya aunty,1500.0
2025-05-04,Expense,Other,cash,maintenance,1200.0
2025-05-04,Expense,Other,cash,maintenance,1200.0
2025-05-03,Expense,Other,HDFC,transfer,5000.0
2025-05-03,Expense,Other,HDFC,milk,125.0
2025-05-02,Expense,Other,cash,tiffin,100.0
2025-05-02,Expense,Other,HDFC,kankara,11500.0
2025-05-02,Expense,Other,cash,kankara,100.0
2025-05-02,Expense,subramanyam,cash,utaru,1900.0
2025-05-02,Expense,srinu,cash,utaru,300.0
2025-05-01,Expense,Other,HDFC,aditya,600.0
2025-05-01,Expense,Other,nCChdfc,fish,800.0
2025-05-01,Income,Other,HDFC,cb,21.0
2025-05-01,Expense,Other,Axisneo,recharge,3513.0
2025-05-01,Income,mavayya garu,HDFC,received,1000.0
2025-05-01,Income,balaji mavayya,cash,received,1435.0
2025-05-01,Expense,Other,cash,rice,600.0
2025-05-01,Expense,Other,cash,milk,105.0
2025-05-01,Expense,Other,cash,can,180.0
2025-05-01,Expense,Other,cash,tiffin,550.0
2025-05-01,Expense,mavayya garu,nCChdfc,permit,303.0
2025-05-01,Expense,Other,nCChdfc,transfer,800.0
2025-05-01,Income,Other,nCChdfc,bill,11042.0
2025-05-01,Expense,Other,HDFC,ccbill,5700.0
2025-05-01,Income,Other,HDFC,clothes,3000.0
2025-05-01,Expense,Other,nCChdfc,lic,2259.0
2025-05-01,Expense,Other,nCChdfc,tatasky,200.0
2025-04-12,Expense,Other,HDFC,utaru,3000.0
2025-04-12,Expense,Other,nCChdfc,vegetables,300.0
2025-04-12,Expense,Other,nCChdfc,kirana,1350.0
2025-04-12,Expense,Other,HDFC,utaru,1000.0
2025-04-11,Expense,ksn,nCChdfc,train,874.0
2025-04-11,Expense,Other,HDFC,ccbill,4157.0
2025-04-11,Expense,Other,HDFC,pmjjby,362.0
2025-04-10,Expense,Other,cash,dhadi,1400.0
2025-04-10,Expense,Other,HDFC,wire,28.0
2025-04-09,Income,Other,HDFC,received,434.0
2025-04-09,Expense,Other,HDFC,naaru,1300.0
2025-04-09,Expense,Other,HDFC,tiffin,50.0
2025-04-09,Expense,Other,nCChdfc,tiffin,50.0
2025-04-09,Expense,Other,nCChdfc,aditya,1175.0
2025-04-09,Expense,nagesh,cash,sarivi,500.0
2025-04-09,Expense,srinu,cash,sarivi,600.0
2025-04-09,Expense,Other,IDFCcc,transfer,9500.0
2025-04-09,Expense,Other,IDFCcc,charges,225.0
2025-04-09,Income,Other,cash,adj,350.0
2025-04-09,Expense,Other,cash,milk,2000.0
2025-04-09,Expense,Other,HDFC,ccbill,4478.0
2025-04-08,Expense,Other,HDFC,milk,170.0
2025-04-08,Income,akka,HDFC,received,6000.0
2025-04-08,Expense,Other,HDFC,ccbill,4431.0
2025-04-08,Expense,Other,nCChdfc,petrol,500.0
2025-04-08,Expense,Other,iAxis,rice,180.0
2025-04-08,Expense,Other,iAxis,kirana,644.0
2025-04-08,Expense,Other,HDFC,drink,60.0
2025-04-08,Expense,Other,iAxis,cake,80.0
2025-04-07,Expense,Other,CChdfc,transfer,25000.0
2025-04-07,Expense,Other,CChdfc,charges,422.0
2025-04-07,Income,Other,HDFC,int,1400.0
2025-04-07,Expense,Other,nCChdfc,vegetables,110.0
2025-04-06,Income,Other,LICICI,commission,2272.0
2025-04-06,Expense,Other,nCChdfc,rice,1580.0
2025-04-06,Expense,Other,nCChdfc,vegetables,65.0
2025-04-06,Expense,Other,nCChdfc,recharge,395.0
2025-04-06,Income,Other,nCChdfc,bill,6021.0
2025-04-06,Expense,Other,HDFC,milk,70.0
2025-04-06,Expense,ammaji,HDFC,transfer,700.0
2025-04-06,Expense,Other,HDFC,hair cut,500.0
2025-04-06,Expense,Other,nCChdfc,petrol,1000.0
2025-04-05,Income,Other,HDFC,utaru,7236.0
2025-04-05,Income,Other,HDFC,utaru,6145.0
2025-04-05,Income,Other,HDFC,utaru,10908.0
2025-04-05,Income,Other,HDFC,utaru,2168.0
2025-04-05,Income,Other,HDFC,tractor,1719.0
2025-04-05,Expense,Other,HDFC,milk,70.0
2025-04-05,Income,Other,HDFC,utaru,18889.0
2025-04-04,Expense,Other,HDFC,vegetables,85.0
2025-04-04,Expense,Other,HDFC,milk,140.0
2025-04-04,Expense,Other,nCChdfc,vegetables,275.0
2025-04-04,Expense,Other,nCChdfc,gas,836.0
2025-04-04,Expense,Other,cash,hospital,500.0
2025-04-03,Expense,Other,HDFC,blade,1200.0
2025-04-03,Expense,Other,nCChdfc,vegetables,150.0
2025-04-03,Expense,Other,nCChdfc,recharge,448.0
2025-04-03,Income,Other,HDFC,int,1400.0
2025-04-03,Expense,Other,nCChdfc,kirana,220.0
2025-04-03,Expense,Other,cash,rice,1000.0
2025-04-03,Expense,Other,HDFC,milk,105.0
2025-04-03,Income,ammaji,cash,received,1200.0
2025-04-03,Income,Other,HDFC,cb,15.0
2025-04-03,Expense,ksn,nCChdfc,train,427.0
2025-04-03,Income,Other,kotak,zerodha,100000.0
2025-04-02,Expense,Other,nCChdfc,vegetables,240.0
2025-04-02,Expense,Other,HDFC,milk,140.0
2025-04-02,Expense,Other,Ricici,recharge,170.0
2025-04-02,Income,Other,Ricici,bill,1695.0
2025-04-01,Expense,Other,nCChdfc,tiffin,100.0
2025-04-01,Expense,balaji mavayya,HDFC,handloan,40000.0
2025-04-01,Expense,Other,cash,gilaka,1200.0
2025-04-01,Income,Other,LICICI,commission,1461.0
2025-04-01,Expense,Other,nCChdfc,petrol,390.0
2025-03-12,Expense,Other,HDFC,fertiliser,250.0
2025-03-12,Expense,Other,HDFC,dry bore,5000.0
2025-03-12,Expense,Other,HDFC,ration,70.0
2025-03-12,Expense,Other,HDFC,ccbill,43363.0
2025-03-12,Expense,Other,HDFC,ccbill,3982.0
2025-03-12,Income,Other,nCChdfc,bill,10564.0
2025-03-12,Expense,Other,HDFC,electrical,125.0
2025-03-12,Expense,Other,cash,transfer,600.0
2025-03-12,Expense,Other,HDFC,train,160.0
2025-03-12,Expense,Other,cash,milk,800.0
2025-03-12,Expense,Other,nCChdfc,train,1120.0
2025-03-12,Income,Other,HDFC,cb,35.0
2025-03-12,Expense,Other,cash,maintenance,1200.0
2025-03-12,Expense,Other,cash,maintenance,1200.0
2025-03-12,Expense,Other,HDFC,utaru,1000.0
2025-03-12,Expense,Other,HDFC,utaru,3000.0
2025-03-12,Expense,Other,cash,jaya aunty,1500.0
2025-03-12,Expense,Other,nCChdfc,lic,1200.0
2025-03-12,Income,Other,HDFC,received,1200.0
2025-03-11,Expense,Other,HDFC,ccbill,24011.0
2025-03-11,Expense,Other,HDFC,tailor,650.0
2025-03-10,Expense,Other,HDFC,cab,150.0
2025-03-10,Expense,Other,HDFC,food,100.0
2025-03-10,Expense,Other,nCChdfc,tirumala,150.0
2025-03-10,Expense,Other,nCChdfc,recharge,800.0
2025-03-10,Expense,Other,nCChdfc,train,347.0
2025-03-10,Expense,Other,nCChdfc,food,234.0
2025-03-10,Expense,Other,cash,tirumala,1500.0
2025-03-09,Expense,srinu,cash,gothulu,300.0
2025-03-09,Expense,nagesh,cash,utaru,250.0
2025-03-09,Expense,Other,CChdfc,amazon,625.0
2025-03-09,Expense,Other,HDFC,ccbill,54022.0
2025-03-09,Expense,nagesh,cash,gothulu,250.0
2025-03-09,Expense,msrinu,cash,utaru,900.0
2025-03-08,Expense,Other,cash,thega,200.0
2025-03-08,Income,Other,nCChdfc,bill,10290.0
2025-03-08,Expense,Other,cash,milk,1400.0
2025-03-08,Expense,Other,nCChdfc,insurance,1200.0
2025-03-08,Expense,Other,cash,misc,700.0
2025-03-08,Income,Other,HDFC,cb,35.0
2025-03-08,Expense,Other,HDFC,watering,1000.0
2025-03-08,Expense,Other,cash,maintenance,1200.0
2025-03-08,Expense,Other,ICICIcc,amazon,808.0
2025-03-08,Expense,Other,nCChdfc,train,3200.0
2025-03-08,Expense,Other,cash,maintenance,1200.0
2025-03-08,Expense,Other,cash,jaya aunty,1500.0
2025-03-07,Expense,Other,nCChdfc,tiffin,70.0
2025-03-07,Expense,Other,nCChdfc,happy,1212.0
2025-03-07,Expense,Other,nCChdfc,lic,1200.0
2025-03-07,Expense,Other,cash,ration,100.0
2025-03-07,Expense,Other,nCChdfc,recharge,200.0
2025-03-06,Expense,Other,Ricici,transfer,1500.0
2025-03-05,Expense,Other,HDFC,milk,70.0
2025-03-05,Expense,Other,HDFC,bricks,7950.0
2025-03-05,Expense,Other,HDFC,tiffin,25.0
2025-03-05,Expense,Other,HDFC,cement,11100.0
2025-03-05,Expense,ayyappa,HDFC,metlu,9000.0
2025-03-05,Expense,nagesh,cash,kuridi,250.0
2025-03-05,Expense,srinu,cash,misc,600.0
2025-03-05,Expense,ksn,nCChdfc,tatasky,200.0
2025-03-05,Expense,Other,iAxis,snacks,235.0
2025-03-05,Income,Other,Ricici,bill,4144.0
2025-03-04,Expense,subramanyam,cash,utaru,1250.0
2025-03-04,Expense,subramanyam,cash,utaru,1350.0
2025-03-04,Expense,Other,HDFC,milk,170.0
2025-03-04,Expense,Other,HDFC,tea,30.0
2025-03-04,Expense,Other,HDFC,petrol,100.0
2025-03-04,Expense,Other,cash,transfer,11000.0
2025-03-04,Expense,raja bava,nCChdfc,food,1140.0
2025-03-04,Expense,Other,nCChdfc,petrol,1000.0
2025-03-04,Expense,Other,nCChdfc,tiffin,100.0
2025-03-04,Expense,subramanyam,cash,utaru,1350.0
2025-03-03,Expense,Other,HDFC,milk,100.0
2025-03-03,Expense,Other,HDFC,kirana,1208.0
2025-03-03,Expense,Other,HDFC,ration,80.0
2025-03-02,Expense,Other,cash,maintenance,1200.0
2025-03-02,Expense,Other,SBIcc,victory bazaar,134.0
2025-03-02,Expense,Other,cash,temple,700.0
2025-03-02,Expense,ksn,HDFC,train,427.0
2025-03-02,Expense,Other,HDFC,kirana,175.0
2025-03-02,Expense,Other,HDFC,pooja,100.0
2025-03-02,Expense,Other,HDFC,milk,105.0
2025-03-02,Income,Other,HDFC,int,1400.0
2025-03-02,Expense,Other,nCChdfc,kirana,120.0
2025-03-02,Expense,Other,HDFC,temple,100.0
2025-03-02,Expense,Other,cash,maintenance,1200.0
2025-03-02,Expense,Other,cash,jaya aunty,1500.0
2025-03-01,Expense,Other,cash,gilaka,900.0
2025-03-01,Expense,Other,HDFC,tea,20.0
2025-02-12,Expense,Other,HDFC,ksgiri,950.0
2025-02-12,Expense,Other,HDFC,transfer,500.0
2025-02-11,Expense,Other,HDFC,ccbill,9981.0
2025-02-11,Income,Other,nCChdfc,bill,7206.0
2025-02-10,Expense,Other,cash,milk,1600.0
2025-02-10,Income,Other,Licici,commission,1941.0
2025-02-10,Income,Other,nCChdfc,bill,6677.0
2025-02-10,Expense,Other,nCChdfc,xerox,30.0
2025-02-10,Expense,ayyappa,HDFC,pillars,21000.0
2025-02-10,Expense,Other,HDFC,transfer,5000.0
2025-02-10,Expense,Other,HDFC,current bill,100.0
2025-02-10,Expense,Other,iAxis,milk,120.0
2025-02-09,Expense,Other,HDFC,milk,70.0
2025-02-09,Expense,Other,HDFC,milk,160.0
2025-02-09,Expense,Other,nCChdfc,insurance,1200.0
2025-02-09,Expense,Other,nCChdfc,tiffin,100.0
2025-02-09,Expense,Other,nCChdfc,vegetables,40.0
2025-02-09,Income,Other,nCChdfc,bill,23751.0
2025-02-09,Expense,nagesh,cash,dhukku,500.0
2025-02-09,Expense,srinu,cash,dhukku,600.0
2025-02-09,Expense,ramarao,HDFC,dhukku,1500.0
2025-02-09,Expense,Other,nCChdfc,chicken,330.0
2025-02-08,Expense,Other,cash,fish,500.0
2025-02-08,Expense,Other,iAxis,test,100.0
2025-02-08,Expense,Other,iAxis,tiffin,25.0
2025-02-08,Expense,Other,HDFC,ccbill,11269.0
2025-02-08,Expense,Other,HDFC,drink,50.0
2025-02-07,Income,Other,LICICI,commission,2109.0
2025-02-07,Income,Other,nCChdfc,bill,23093.0
2025-02-07,Expense,Other,nCChdfc,fish,900.0
2025-02-07,Expense,Other,HDFC,charges,590.0
2025-02-07,Expense,Other,HDFC,milk,30.0
2025-02-07,Income,Other,HDFC,int,105.0
2025-02-06,Income,balaji mavayya,HDFC,received,20000.0
2025-02-06,Expense,Other,nCChdfc,food,80.0
2025-02-06,Expense,Other,nCChdfc,recharge,199.0
2025-02-06,Expense,Other,nCChdfc,big basket,1226.0
2025-02-06,Expense,Other,cash,milk,1800.0
2025-02-06,Expense,Other,HDFC,milk,110.0
2025-02-06,Expense,Other,HDFC,transfer,600.0
2025-02-06,Expense,Other,HDFC,ccbill,13033.0
2025-02-05,Expense,Other,HDFC,transfer,20.0
2025-02-05,Expense,Other,HDFC,bricks,5000.0
2025-02-05,Income,Other,kotak,zerodha,45900.0
2025-02-05,Expense,ksn,HDFC,train,407.0
2025-02-05,Expense,Other,nCChdfc,prawns,1300.0
2025-02-05,Expense,Other,HDFC,ccbill,11339.0
2025-02-05,Expense,Other,HDFC,transfer,2600.0
2025-02-05,Income,Other,nCChdfc,bill,5541.0
2025-02-05,Income,Other,HDFC,cb,92.0
2025-02-05,Expense,Other,cash,misc,300.0
2025-02-04,Expense,nagesh,cash,parulu,1100.0
2025-02-04,Expense,Other,HDFC,milk,100.0
2025-02-04,Expense,Other,HDFC,kirana,180.0
2025-02-04,Expense,Other,nCChdfc,xerox,120.0
2025-02-04,Income,Other,nCChdfc,bill,98365.0
2025-02-04,Expense,Other,HDFC,tiffin,50.0
2025-02-04,Income,Other,cash,mango,5000.0
2025-02-03,Expense,Other,HDFC,ccbill,1853.0
2025-02-03,Expense,mavayya garu,HDFC,permit,300.0
2025-02-03,Income,Other,LICICI,commission,4198.0
2025-02-03,Expense,Other,HDFC,milk,105.0
2025-02-03,Expense,Other,nCChdfc,gas,844.0
2025-02-02,Expense,Other,HDFC,transfer,3000.0
2025-02-02,Income,Other,HDFC,cb,12.0
2025-02-02,Expense,Other,HDFC,tiffin,50.0
2025-02-02,Expense,Other,HDFC,petrol,100.0
2025-02-02,Expense,Other,HDFC,milk,75.0
2025-02-02,Income,Other,nCChdfc,bill,68208.0
